"LEASE_NUMBER","MMS_COMPANY_NUM","BUS_ASC_NAME","ASGN_STATUS_CODE","OWNER_ALIQUOT_CD","SN_LSE_OWNER","ASSGN_APRV_DATE","MMS_STRT_DATE","ASSGN_TERM_DATE","OWNER_GROUP_CODE","ASSIGNMENT_PCT","ASSGN_EFF_DATE","LEASE_NUM"
"G36704","02668","Red Willow Offshore, LLC","C","1","301345",2/16/2021,6/26/2003,,"","11.1525",12/1/2020,"G36704"
"G36980","02668","Red Willow Offshore, LLC","C","1","302101",7/2/2021,6/26/2003,,"","27",2/1/2021,"G36980"
"G37000","02668","Red Willow Offshore, LLC","C","1","300954",2/1/2021,6/26/2003,,"","25",2/1/2021,"G37000"
"G36646","02668","Red Willow Offshore, LLC","C","1","297197",3/27/2020,6/26/2003,,"","25",7/1/2019,"G36646"
"G36653","02668","Red Willow Offshore, LLC","C","1","296455",12/3/2019,6/26/2003,,"","25",7/1/2019,"G36653"
"G36655","02668","Red Willow Offshore, LLC","C","1","296457",12/3/2019,6/26/2003,,"","25",7/1/2019,"G36655"
"G36657","02668","Red Willow Offshore, LLC","C","1","303835",5/12/2022,6/26/2003,,"","12.5",3/29/2022,"G36657"
"G36658","02668","Red Willow Offshore, LLC","C","1","303849",5/12/2022,6/26/2003,,"","12.5",3/29/2022,"G36658"
"G36134","02668","Red Willow Offshore, LLC","C","1","297827",8/7/2020,6/26/2003,,"","23.75",5/1/2020,"G36134"
"G36161","02668","Red Willow Offshore, LLC","C","1","301035",12/9/2020,6/26/2003,,"","25",9/10/2020,"G36161"
"G36162","02668","Red Willow Offshore, LLC","C","1","301046",12/9/2020,6/26/2003,,"","25",9/10/2020,"G36162"
"G36269","02668","Red Willow Offshore, LLC","C","1","302190",8/5/2021,6/26/2003,,"","12.5",12/18/2020,"G36269"
"G36876","02668","Red Willow Offshore, LLC","C","1","300829",12/4/2020,6/26/2003,,"","14.1525",7/17/2020,"G36876"
"G36926","02668","Red Willow Offshore, LLC","C","1","297428",8/1/2020,6/26/2003,,"","95",8/1/2020,"G36926"
"G36308","02668","Red Willow Offshore, LLC","C","1","303999",5/25/2022,6/26/2003,,"","22.77778",4/1/2022,"G36308"
"G36309","02668","Red Willow Offshore, LLC","C","1","303735",5/2/2022,6/26/2003,,"","12.5",3/29/2022,"G36309"
"G35821","02668","Red Willow Offshore, LLC","C","1","297945",8/12/2020,6/26/2003,,"","20",7/17/2020,"G35821"
"G35833","02668","Red Willow Offshore, LLC","C","1","299970",9/22/2020,6/26/2003,,"","30.875",2/28/2020,"G35833"
"G35836","02668","Red Willow Offshore, LLC","C","1","299276",9/22/2020,6/26/2003,,"","47.5",2/28/2020,"G35836"
"G35862","02668","Red Willow Offshore, LLC","C","1","302027",6/28/2021,6/26/2003,,"","22.5",1/1/2021,"G35862"
"G35864","02668","Red Willow Offshore, LLC","C","1","302033",6/29/2021,6/26/2003,,"","22.5",1/1/2021,"G35864"
"G35865","02668","Red Willow Offshore, LLC","C","1","302046",6/29/2021,6/26/2003,,"","22.5",1/1/2021,"G35865"
"G35867","02668","Red Willow Offshore, LLC","C","A","302277",9/22/2021,6/26/2003,,"A","25",6/6/2021,"G35867"
"G35868","02668","Red Willow Offshore, LLC","C","1","302058",6/29/2021,6/26/2003,,"","22.5",1/1/2021,"G35868"
"G35879","02668","Red Willow Offshore, LLC","C","1","303371",3/8/2022,6/26/2003,,"","15.77778",10/1/2021,"G35879"
"G35881","02668","Red Willow Offshore, LLC","C","1","298669",9/22/2020,6/26/2003,,"","33.33",2/28/2020,"G35881"
"G35893","02668","Red Willow Offshore, LLC","C","1","296270",10/22/2019,6/26/2003,,"","25",6/1/2016,"G35893"
"G35894","02668","Red Willow Offshore, LLC","C","1","285124",8/1/2016,6/26/2003,,"","95",8/1/2016,"G35894"
"G36061","03394","CL&F Offshore LLC","C","1","303707",4/29/2022,8/3/2015,,"","4.5",3/29/2022,"G36061"
"G36063","03394","CL&F Offshore LLC","C","1","299329",9/22/2020,8/3/2015,,"","10",2/28/2020,"G36063"
"G36624","03394","CL&F Offshore LLC","C","1","301756",4/12/2021,8/3/2015,,"","13.5",8/20/2020,"G36624"
"G36704","03394","CL&F Offshore LLC","C","1","301343",2/16/2021,8/3/2015,,"","6",12/1/2020,"G36704"
"G36657","03394","CL&F Offshore LLC","C","1","303838",5/12/2022,8/3/2015,,"","3.49724",3/29/2022,"G36657"
"G36658","03394","CL&F Offshore LLC","C","1","303852",5/12/2022,8/3/2015,,"","3.49724",3/29/2022,"G36658"
"G36876","03394","CL&F Offshore LLC","C","1","300831",12/4/2020,8/3/2015,,"","6",7/17/2020,"G36876"
"G36918","03394","CL&F Offshore LLC","C","1","297416",7/1/2020,8/3/2015,,"","10",7/1/2020,"G36918"
"G36308","03394","CL&F Offshore LLC","C","1","304000",5/25/2022,8/3/2015,,"","5",4/1/2022,"G36308"
"G36309","03394","CL&F Offshore LLC","C","1","303740",5/2/2022,8/3/2015,,"","4.5",3/29/2022,"G36309"
"G35862","03394","CL&F Offshore LLC","C","1","302025",6/28/2021,8/3/2015,,"","4",1/1/2021,"G35862"
"G35864","03394","CL&F Offshore LLC","C","1","302035",6/29/2021,8/3/2015,,"","4",1/1/2021,"G35864"
"G35865","03394","CL&F Offshore LLC","C","1","302044",6/29/2021,8/3/2015,,"","4",1/1/2021,"G35865"
"G35868","03394","CL&F Offshore LLC","C","1","302061",6/29/2021,8/3/2015,,"","4",1/1/2021,"G35868"
"G35879","03394","CL&F Offshore LLC","C","1","303369",3/8/2022,8/3/2015,,"","5",10/1/2021,"G35879"
"G36354","03394","CL&F Offshore LLC","C","1","296682",1/17/2020,8/3/2015,,"","8",11/2/2018,"G36354"
"G36355","03394","CL&F Offshore LLC","C","1","296685",1/17/2020,8/3/2015,,"","8",11/2/2018,"G36355"
"G36447","03394","CL&F Offshore LLC","C","1","303380",3/8/2022,8/3/2015,,"","4.5",10/1/2021,"G36447"
"G36452","03394","CL&F Offshore LLC","C","1","292879",12/1/2018,8/3/2015,,"","12.5",12/1/2018,"G36452"
"G31498","03396","Ridgewood La Femme, LLC","C","1","301951",6/24/2021,8/12/2015,,"","14.46435",1/1/2021,"G31498"
"G31498","03396","Ridgewood La Femme, LLC","C","1","301951",6/24/2021,8/12/2015,,"","14.46435",1/1/2021,"G31498"
"G27277","02814","Deepwater Development Company LLC","C","1","277900",12/19/2014,6/6/2005,,"","49.75",7/1/2014,"G27277"
"G27277","02814","Deepwater Development Company LLC","C","1","277900",12/19/2014,6/6/2005,,"","49.75",7/1/2014,"G27277"
"G32334","02814","Deepwater Development Company LLC","C","1","277910",12/30/2014,6/6/2005,,"","49.75",7/1/2014,"G32334"
"G35336","02814","Deepwater Development Company LLC","C","1","297549",7/6/2020,8/17/2015,,"","49.75",4/1/2020,"G35336"
"G35979","02814","Deepwater Development Company LLC","C","1","297803",8/7/2020,8/17/2015,,"","49.75",5/1/2020,"G35979"
"G36132","02814","Deepwater Development Company LLC","C","1","298147",8/17/2020,8/17/2015,,"","49.75",5/1/2020,"G36132"
"G35827","02814","Deepwater Development Company LLC","C","1","286531",8/29/2016,8/17/2015,,"","49.75",7/1/2016,"G35827"
"G31498","03402","ILX Prospect La Femme, LLC","C","1","301950",6/24/2021,9/28/2015,,"","9.6429",1/1/2021,"G31498"
"G31498","03402","ILX Prospect La Femme, LLC","C","1","301950",6/24/2021,9/28/2015,,"","9.6429",1/1/2021,"G31498"
"G21176","03409","Houston Energy Deepwater Ventures XVI, LLC","C","1","304018",5/26/2022,11/23/2015,,"","2.5",4/1/2021,"G21176"
"G21176","03409","Houston Energy Deepwater Ventures XVI, LLC","C","1","304018",5/26/2022,11/23/2015,,"","2.5",4/1/2021,"G21176"
"G31498","03420","HEDV LaFemme, LLC","C","1","301952",6/24/2021,2/16/2016,,"","5",1/1/2021,"G31498"
"G31498","03420","HEDV LaFemme, LLC","C","1","301952",6/24/2021,2/16/2016,,"","5",1/1/2021,"G31498"
"G34458","03454","MOEX North America LLC","C","1","287324",12/28/2016,8/30/2016,,"","20",1/1/2016,"G34458"
"G34460","03454","MOEX North America LLC","C","1","287326",12/28/2016,8/30/2016,,"","20",1/1/2016,"G34460"
"G34461","03454","MOEX North America LLC","C","1","287322",12/28/2016,8/30/2016,,"","20",1/1/2016,"G34461"
"G35834","03454","MOEX North America LLC","C","1","287320",12/28/2016,8/30/2016,,"","20",7/1/2016,"G35834"
"G35867","03466","Ridgewood Longclaw, LLC","C","A","302274",9/22/2021,10/20/2016,,"A","17.5",6/6/2021,"G35867"
"G33607","02886","GOM Energy Venture III, LLC","C","1","302283",9/24/2021,6/8/2017,,"","50",8/1/2021,"G33607"
"G33608","02886","GOM Energy Venture III, LLC","C","1","302290",9/24/2021,6/8/2017,,"","50",8/1/2021,"G33608"
"G36514","02886","GOM Energy Venture III, LLC","C","1","302305",9/27/2021,6/8/2017,,"","100",8/1/2021,"G36514"
"G36518","02886","GOM Energy Venture III, LLC","C","1","302306",9/27/2021,6/8/2017,,"","100",8/1/2021,"G36518"
"G36200","02886","GOM Energy Venture III, LLC","C","1","302303",9/24/2021,6/8/2017,,"","50",8/1/2021,"G36200"
"G36367","02886","GOM Energy Venture III, LLC","C","1","302304",9/27/2021,6/8/2017,,"","100",8/1/2021,"G36367"
"G34424","03574","Ridgewood Hoffe Park, LLC","C","1","294900",5/3/2019,3/14/2019,,"","40",2/1/2019,"G34424"
"G34424","03574","Ridgewood Hoffe Park, LLC","C","1","294900",5/3/2019,3/14/2019,,"","40",2/1/2019,"G34424"
"G35318","03574","Ridgewood Hoffe Park, LLC","C","1","294924",5/8/2019,3/14/2019,,"","40",2/1/2019,"G35318"
"G35318","03574","Ridgewood Hoffe Park, LLC","C","1","294924",5/8/2019,3/14/2019,,"","40",2/1/2019,"G35318"
" 00057","03520","Sanare Energy Partners, LLC","C","1","292967",9/7/2018,8/3/2017,,"","100",12/1/2017,"00057"
" 00058","03520","Sanare Energy Partners, LLC","C","1","291250",3/16/2018,8/3/2017,,"","100",12/1/2017,"00058"
" 00059","03520","Sanare Energy Partners, LLC","C","1","291251",3/16/2018,8/3/2017,,"","100",12/1/2017,"00059"
" 00060","03520","Sanare Energy Partners, LLC","C","1","292985",9/12/2018,8/3/2017,,"","100",12/1/2017,"00060"
" 00062","03520","Sanare Energy Partners, LLC","C","1","527",9/13/2018,8/3/2017,,"","100",12/1/2018,"00062"
" 00577","03520","Sanare Energy Partners, LLC","C","1","295027",6/20/2019,5/29/2019,,"","15",8/1/2018,"00577"
" 00577","03520","Sanare Energy Partners, LLC","C","1","295027",6/20/2019,5/29/2019,,"","15",8/1/2018,"00577"
" 00680","03520","Sanare Energy Partners, LLC","C","1","290897",12/19/2017,8/3/2017,,"","100",8/4/2017,"00680"
"G01134","03520","Sanare Energy Partners, LLC","C","1","303424",3/17/2022,5/29/2019,,"","20",7/1/2021,"G01134"
"G01192","03520","Sanare Energy Partners, LLC","C","1","290974",1/5/2018,8/3/2017,,"","100",8/4/2017,"G01192"
"G01192","03520","Sanare Energy Partners, LLC","C","1","290974",1/5/2018,8/3/2017,,"","100",8/4/2017,"G01192"
"G01201","03520","Sanare Energy Partners, LLC","C","1","303782",5/6/2022,5/29/2019,,"","20",7/1/2021,"G01201"
"G01201","03520","Sanare Energy Partners, LLC","C","1","303782",5/6/2022,5/29/2019,,"","20",7/1/2021,"G01201"
"G01204","03520","Sanare Energy Partners, LLC","C","1","303436",3/21/2022,5/29/2019,,"","20",7/1/2021,"G01204"
"G01205","03520","Sanare Energy Partners, LLC","C","1","303439",3/22/2022,5/29/2019,,"","20",7/1/2021,"G01205"
"G02391","03520","Sanare Energy Partners, LLC","C","1","297005",3/5/2020,5/29/2019,,"","79.165",8/4/2017,"G02391"
"G04909","03520","Sanare Energy Partners, LLC","C","1","295018",6/19/2019,8/3/2017,,"","100",7/1/2018,"G04909"
"G05692","03520","Sanare Energy Partners, LLC","C","1","295024",6/19/2019,8/3/2017,,"","100",7/1/2018,"G05692"
"G12345","03520","Sanare Energy Partners, LLC","C","C","292966",9/5/2018,8/3/2017,,"C","100",12/1/2017,"G12345"
"G12345","03520","Sanare Energy Partners, LLC","C","A","292965",9/5/2018,8/3/2017,,"A","76.20833",5/1/2017,"G12345"
"G12345","03520","Sanare Energy Partners, LLC","C","B","292963",9/5/2018,8/3/2017,,"B","79.78125",5/1/2017,"G12345"
"G12346","03520","Sanare Energy Partners, LLC","C","B","291262",3/16/2018,8/3/2017,,"B","100",12/1/2017,"G12346"
"G12346","03520","Sanare Energy Partners, LLC","C","A","291260",3/16/2018,8/3/2017,,"A","76.20833",12/1/2017,"G12346"
"G12347","03520","Sanare Energy Partners, LLC","C","1","291252",3/16/2018,8/3/2017,,"","100",12/1/2017,"G12347"
"G12348","03520","Sanare Energy Partners, LLC","C","1","292968",9/7/2018,8/3/2017,,"","100",12/1/2017,"G12348"
"G12349","03520","Sanare Energy Partners, LLC","C","1","292969",9/7/2018,8/3/2017,,"","100",12/1/2017,"G12349"
"G13606","03520","Sanare Energy Partners, LLC","C","1","295030",6/20/2019,5/29/2019,,"","15",8/1/2018,"G13606"
"G17935","03520","Sanare Energy Partners, LLC","C","1","303441",3/22/2022,5/29/2019,,"","20",7/1/2021,"G17935"
"G21532","03520","Sanare Energy Partners, LLC","C","1","296999",3/5/2020,8/3/2017,,"","100",8/4/2017,"G21532"
" 00127","03672","QuarterNorth Energy LLC","C","1","303793",5/6/2022,8/6/2021,,"","25",8/27/2021,"00127"
" 00129","03672","QuarterNorth Energy LLC","C","1","303582",4/20/2022,8/6/2021,,"","25",8/27/2021,"00129"
" 00129","03672","QuarterNorth Energy LLC","C","1","303582",4/20/2022,8/6/2021,,"","25",8/27/2021,"00129"
" 00130","03672","QuarterNorth Energy LLC","C","1","303780",5/5/2022,8/6/2021,,"","25",8/27/2021,"00130"
" 00130","03672","QuarterNorth Energy LLC","C","1","303780",5/5/2022,8/6/2021,,"","25",8/27/2021,"00130"
" 00131","03672","QuarterNorth Energy LLC","C","1","303778",5/5/2022,8/6/2021,,"","25",8/27/2021,"00131"
" 00131","03672","QuarterNorth Energy LLC","C","1","303778",5/5/2022,8/6/2021,,"","25",8/27/2021,"00131"
" 00133","03672","QuarterNorth Energy LLC","C","1","303796",5/6/2022,8/6/2021,,"","25",8/27/2021,"00133"
" 00133","03672","QuarterNorth Energy LLC","C","1","303796",5/6/2022,8/6/2021,,"","25",8/27/2021,"00133"
" 00134","03672","QuarterNorth Energy LLC","C","1","303798",5/9/2022,8/6/2021,,"","25",8/27/2021,"00134"
" 00134","03672","QuarterNorth Energy LLC","C","1","303798",5/9/2022,8/6/2021,,"","25",8/27/2021,"00134"
" 00174","03672","QuarterNorth Energy LLC","C","1","303791",5/6/2022,8/6/2021,,"","25",8/27/2021,"00174"
" 00174","03672","QuarterNorth Energy LLC","C","1","303791",5/6/2022,8/6/2021,,"","25",8/27/2021,"00174"
" 00175","03672","QuarterNorth Energy LLC","C","1","303807",5/11/2022,8/6/2021,,"","25",8/27/2022,"00175"
" 00175","03672","QuarterNorth Energy LLC","C","1","303807",5/11/2022,8/6/2021,,"","25",8/27/2022,"00175"
" 00176","03672","QuarterNorth Energy LLC","C","1","303553",4/11/2022,8/6/2021,,"","25",8/27/2021,"00176"
" 00176","03672","QuarterNorth Energy LLC","C","1","303553",4/11/2022,8/6/2021,,"","25",8/27/2021,"00176"
" 00177","03672","QuarterNorth Energy LLC","C","1","303573",4/19/2022,8/6/2021,,"","25",8/27/2021,"00177"
" 00177","03672","QuarterNorth Energy LLC","C","1","303573",4/19/2022,8/6/2021,,"","25",8/27/2021,"00177"
" 00179","03672","QuarterNorth Energy LLC","C","1","303453",3/23/2022,8/6/2021,,"","25",8/27/2021,"00179"
" 00179","03672","QuarterNorth Energy LLC","C","1","303453",3/23/2022,8/6/2021,,"","25",8/27/2021,"00179"
" 00180","03672","QuarterNorth Energy LLC","C","1","303803",5/9/2022,8/6/2021,,"","25",8/27/2021,"00180"
" 00180","03672","QuarterNorth Energy LLC","C","1","303803",5/9/2022,8/6/2021,,"","25",8/27/2021,"00180"
" 00181","03672","QuarterNorth Energy LLC","C","1","303473",3/24/2022,8/6/2021,,"","25",8/27/2021,"00181"
" 00181","03672","QuarterNorth Energy LLC","C","1","303473",3/24/2022,8/6/2021,,"","25",8/27/2021,"00181"
" 00182","03672","QuarterNorth Energy LLC","C","1","303484",3/24/2022,8/6/2021,,"","25",8/27/2021,"00182"
" 00182","03672","QuarterNorth Energy LLC","C","1","303484",3/24/2022,8/6/2021,,"","25",8/27/2021,"00182"
" 00838","03672","QuarterNorth Energy LLC","C","1","303800",5/9/2022,8/6/2021,,"","25",8/27/2021,"00838"
" 00838","03672","QuarterNorth Energy LLC","C","1","303800",5/9/2022,8/6/2021,,"","25",8/27/2021,"00838"
" 00839","03672","QuarterNorth Energy LLC","C","1","302583",12/1/2021,8/6/2021,,"","25",8/27/2021,"00839"
"G01497","03672","QuarterNorth Energy LLC","C","1","303650",4/28/2022,8/6/2021,,"","25",8/27/2021,"G01497"
"G01498","03672","QuarterNorth Energy LLC","C","1","303594",4/20/2022,8/6/2021,,"","25",8/27/2021,"G01498"
"G01498","03672","QuarterNorth Energy LLC","C","1","303594",4/20/2022,8/6/2021,,"","25",8/27/2021,"G01498"
"G02592","03672","QuarterNorth Energy LLC","C","1","302598",12/3/2021,8/6/2021,,"","50",8/27/2021,"G02592"
"G04000","03672","QuarterNorth Energy LLC","C","1","303829",5/12/2022,8/6/2021,,"","50",8/27/2021,"G04000"
"G04421","03672","QuarterNorth Energy LLC","C","1","302548",11/10/2021,8/6/2021,,"","100",8/27/2021,"G04421"
"G09522","03672","QuarterNorth Energy LLC","C","1","303724",5/2/2022,8/6/2021,,"","100",8/27/2021,"G09522"
"G09524","03672","QuarterNorth Energy LLC","C","1","302557",11/16/2021,8/6/2021,,"","100",8/27/2021,"G09524"
"G10687","03672","QuarterNorth Energy LLC","C","1","303483",3/24/2022,8/6/2021,,"","100",8/27/2021,"G10687"
"G10794","03672","QuarterNorth Energy LLC","C","1","303312",3/1/2022,8/6/2021,,"","65",8/27/2021,"G10794"
"G11043","03672","QuarterNorth Energy LLC","C","1","303160",2/11/2022,8/6/2021,,"","100",8/27/2021,"G11043"
"G11043","03672","QuarterNorth Energy LLC","C","1","303160",2/11/2022,8/6/2021,,"","100",8/27/2021,"G11043"
"G12209","03672","QuarterNorth Energy LLC","C","1","303459",3/23/2022,8/6/2021,,"","100",8/21/2021,"G12209"
"G13943","03672","QuarterNorth Energy LLC","C","1","303827",5/12/2022,8/6/2021,,"","50",8/27/2021,"G13943"
"G13944","03672","QuarterNorth Energy LLC","C","1","303626",4/25/2022,8/6/2021,,"","50",8/27/2021,"G13944"
"G18192","03672","QuarterNorth Energy LLC","C","1","303844",5/12/2022,8/6/2021,,"","8.33334",8/27/2021,"G18192"
"G19966","03672","QuarterNorth Energy LLC","C","1","303188",2/14/2022,8/6/2021,,"","12.5",8/27/2021,"G19966"
"G21685","03672","QuarterNorth Energy LLC","C","1","302569",11/30/2021,8/6/2021,,"","100",8/27/2021,"G21685"
"G24134","03672","QuarterNorth Energy LLC","C","B","303350",3/3/2022,8/6/2021,,"B","58.9363",8/27/2021,"G24134"
"G24987","03672","QuarterNorth Energy LLC","C","1","302581",12/1/2021,8/6/2021,,"","100",8/27/2021,"G24987"
"G27070","03672","QuarterNorth Energy LLC","C","B","303618",4/25/2022,8/6/2021,,"B","50",8/27/2021,"G27070"
"G27070","03672","QuarterNorth Energy LLC","C","A","303616",4/25/2022,8/6/2021,,"A","50",7/1/2021,"G27070"
"G27278","03672","QuarterNorth Energy LLC","C","1","303662",4/28/2022,8/6/2021,,"","65",8/27/2021,"G27278"
"G27278","03672","QuarterNorth Energy LLC","C","1","303662",4/28/2022,8/6/2021,,"","65",8/27/2021,"G27278"
"G28021","03672","QuarterNorth Energy LLC","C","1","303189",2/14/2022,8/6/2021,,"","54",8/27/2021,"G28021"
"G28022","03672","QuarterNorth Energy LLC","C","1","303193",2/14/2022,8/6/2021,,"","54",8/27/2021,"G28022"
"G28030","03672","QuarterNorth Energy LLC","C","1","303075",2/4/2022,8/6/2021,,"","58.9363",8/27/2021,"G28030"
"G31442","03672","QuarterNorth Energy LLC","C","1","303621",4/25/2022,8/6/2021,,"","25",7/1/2021,"G31442"
"G32343","03672","QuarterNorth Energy LLC","C","A","303347",3/1/2022,8/6/2021,,"A","100",8/27/2021,"G32343"
"G32343","03672","QuarterNorth Energy LLC","C","B","303344",3/1/2022,8/6/2021,,"B","54",8/27/2021,"G32343"
"G32363","03672","QuarterNorth Energy LLC","C","1","303112",2/8/2022,8/6/2021,,"","58.9363",8/27/2021,"G32363"
"G33757","03672","QuarterNorth Energy LLC","C","1","303199",2/15/2022,8/6/2021,,"","45",8/27/2021,"G33757"
"G34428","03672","QuarterNorth Energy LLC","C","1","303115",2/8/2022,8/6/2021,,"","100",8/27/2021,"G34428"
"G34429","03672","QuarterNorth Energy LLC","C","1","303118",2/8/2022,8/6/2021,,"","100",8/27/2021,"G34429"
"G34434","03672","QuarterNorth Energy LLC","C","1","303316",3/1/2022,8/6/2021,,"","70",8/27/2021,"G34434"
"G34536","03672","QuarterNorth Energy LLC","C","1","303123",2/9/2022,8/6/2021,,"","50",8/27/2021,"G34536"
"G34537","03672","QuarterNorth Energy LLC","C","1","303134",2/10/2022,8/6/2021,,"","50",8/27/2021,"G34537"
"G34539","03672","QuarterNorth Energy LLC","C","1","303202",2/15/2022,8/6/2021,,"","49",8/27/2021,"G34539"
"G34878","03672","QuarterNorth Energy LLC","C","1","303140",2/10/2022,8/6/2021,,"","50",8/27/2021,"G34878"
"G34879","03672","QuarterNorth Energy LLC","C","1","303143",2/10/2022,8/6/2021,,"","50",8/27/2021,"G34879"
"G34880","03672","QuarterNorth Energy LLC","C","1","303146",2/10/2022,8/6/2021,,"","50",8/27/2021,"G34880"
"G34966","03672","QuarterNorth Energy LLC","C","A","303151",2/10/2022,8/6/2021,,"A","50",8/27/2021,"G34966"
"G35963","03672","QuarterNorth Energy LLC","C","1","303556",4/12/2022,8/6/2021,,"","5.45",8/27/2021,"G35963"
"G36021","03672","QuarterNorth Energy LLC","C","1","303203",2/15/2022,8/6/2021,,"","100",8/27/2021,"G36021"
"G36537","03672","QuarterNorth Energy LLC","C","1","303207",2/16/2022,8/6/2021,,"","5.45",8/27/2021,"G36537"
"G36538","03672","QuarterNorth Energy LLC","C","1","303234",2/16/2022,8/6/2021,,"","5.45",8/27/2021,"G36538"
"G36540","03672","QuarterNorth Energy LLC","C","1","303246",2/16/2022,8/6/2021,,"","5.45",8/27/2021,"G36540"
"G36544","03672","QuarterNorth Energy LLC","C","1","303386",3/9/2022,8/6/2021,,"","100",8/27/2021,"G36544"
"G36545","03672","QuarterNorth Energy LLC","C","1","303367",3/7/2022,8/6/2021,,"","100",8/27/2021,"G36545"
"G36557","03672","QuarterNorth Energy LLC","C","1","303368",3/7/2022,8/6/2021,,"","100",8/27/2021,"G36557"
"G16641","00003","Union Oil Company of California","C","1","215915",10/17/2007,6/13/1955,,"","12.5",1/1/2007,"G16641"
"G18745","00003","Union Oil Company of California","C","1","293922",2/12/2019,6/13/1955,,"","38.5",12/10/2018,"G18745"
"G18753","00003","Union Oil Company of California","C","1","293932",2/12/2019,6/13/1955,,"","38.5",12/10/2018,"G18753"
"G20871","00003","Union Oil Company of California","C","1","181211",6/14/2004,,,"","40.01",2/18/2004,"G20871"
"G21182","00003","Union Oil Company of California","C","1","215960",10/18/2007,6/13/1955,,"","12.5",1/1/2007,"G21182"
